source_hgnc_id,source_hgnc_symbol,relation,target_hgnc_id,target_hgnc_symbol,stmt_hash,evidence_count,source_counts
CHEBI:7553,MYC,DecreaseAmount,10774,SFPQ,10643694214954939,1,"{""ctd"": 1}"
CHEBI:6923,MBNL1,IncreaseAmount,1874,CFL1,-10698572560084097,1,"{""ctd"": 1}"
CHEBI:6923,MBNL1,IncreaseAmount,587,APEX1,7236167154002011,1,"{""ctd"": 1}"
CHEBI:6923,MBNL1,DecreaseAmount,587,APEX1,-19891784661957254,1,"{""ctd"": 1}"
CHEBI:6923,MBNL1,DecreaseAmount,10774,SFPQ,-35485480231840377,1,"{""ctd"": 1}"
CHEBI:53556,LINC02530,IncreaseAmount,4983,HMGB1,15074012492565666,2,"{""ctd"": 2}"
CHEBI:50845,MIR941-5,DecreaseAmount,13606,KDM2A,-34153038295112665,1,"{""reach"": 1}"
CHEBI:50122,MIR7109,IncreaseAmount,29931,GNL3,4061218433205558,1,"{""ctd"": 1}"
CHEBI:50122,MIR7109,DecreaseAmount,4983,HMGB1,-29455027662753839,1,"{""reach"": 1}"
CHEBI:50114,MIR6079,IncreaseAmount,31350,CUEDC1,35838276660117936,1,"{""ctd"": 1}"
CHEBI:50114,MIR6079,IncreaseAmount,4983,HMGB1,24344301426816292,6,"{""medscan"": 2, ""reach"": 4}"
CHEBI:50114,MIR6079,IncreaseAmount,4931,HLA-A,-12480390456629246,1,"{""reach"": 1}"
CHEBI:52717,LINC01898,IncreaseAmount,1917,CHD2,-34390853247780091,1,"{""ctd"": 1}"
CHEBI:48607,LINC00917,IncreaseAmount,29931,GNL3,17257197226953901,1,"{""reach"": 1}"
CHEBI:48607,LINC00917,DecreaseAmount,4983,HMGB1,-19340375807661948,1,"{""reach"": 1}"
CHEBI:48607,LINC00917,IncreaseAmount,29665,MALAT1,-34700281297126062,1,"{""ctd"": 1}"
CHEBI:4806,HAL,DecreaseAmount,4661,GTF2IRD1,-5656068470033399,1,"{""ctd"": 1}"
CHEBI:49375,SNRPGP19,IncreaseAmount,4983,HMGB1,-20174810593144851,1,"{""ctd"": 1}"
CHEBI:46345,RN7SL329P,DecreaseAmount,9847,RANBP1,-530776664917839,1,"{""ctd"": 1}"
CHEBI:44445,USP17L17,IncreaseAmount,1874,CFL1,-11759192375275427,1,"{""ctd"": 1}"
CHEBI:44445,USP17L17,IncreaseAmount,29931,GNL3,-31009060259134627,1,"{""ctd"": 1}"
CHEBI:44445,USP17L17,IncreaseAmount,587,APEX1,4086625690156612,1,"{""ctd"": 1}"
CHEBI:44445,USP17L17,DecreaseAmount,10774,SFPQ,1712309324624664,1,"{""ctd"": 1}"
CHEBI:44445,USP17L17,IncreaseAmount,10316,RPL23,-32067924551779129,1,"{""ctd"": 1}"
CHEBI:47381,RNU6-418P,IncreaseAmount,4983,HMGB1,8560248075879054,3,"{""ctd"": 3}"
CHEBI:47381,RNU6-418P,IncreaseAmount,10774,SFPQ,-20133407574237651,1,"{""ctd"": 1}"
CHEBI:42588,RNA5SP20,IncreaseAmount,4661,GTF2IRD1,-3998667850082848,1,"{""ctd"": 1}"
CHEBI:41774,MIR4771-2,DecreaseAmount,31350,CUEDC1,2842158575924729,1,"{""ctd"": 1}"
CHEBI:41774,MIR4771-2,IncreaseAmount,587,APEX1,-30281851838876291,2,"{""reach"": 1, ""ctd"": 1}"
CHEBI:41774,MIR4771-2,IncreaseAmount,10774,SFPQ,-2269139121255329,1,"{""ctd"": 1}"
CHEBI:39548,HNRNPA1P30,DecreaseAmount,4983,HMGB1,25096652813801731,5,"{""reach"": 5}"
CHEBI:39483,MTND6P20,IncreaseAmount,11151,SNRPA,13140178836005496,1,"{""ctd"": 1}"
CHEBI:37537,PIRC33,DecreaseAmount,13606,KDM2A,-17186146147782220,1,"{""ctd"": 1}"
CHEBI:34873,TRF-GAA1-6,IncreaseAmount,11151,SNRPA,11899704378484835,1,"{""ctd"": 1}"
CHEBI:35549,RPS2P33,IncreaseAmount,26970,COX20,11931045948131079,1,"{""ctd"": 1}"
CHEBI:35549,RPS2P33,DecreaseAmount,6743,CAPRIN1,-1688085458038928,1,"{""ctd"": 1}"
CHEBI:35549,RPS2P33,IncreaseAmount,1874,CFL1,12092576771054644,1,"{""ctd"": 1}"
CHEBI:35549,RPS2P33,IncreaseAmount,29931,GNL3,35641407566816422,2,"{""ctd"": 2}"
CHEBI:35549,RPS2P33,IncreaseAmount,587,APEX1,-15020716373603252,1,"{""ctd"": 1}"
CHEBI:34718,TRA-AGC9-1,DecreaseAmount,4983,HMGB1,7050263090748162,1,"{""ctd"": 1}"
CHEBI:34718,TRA-AGC9-1,IncreaseAmount,4983,HMGB1,18766364427435862,1,"{""reach"": 1}"
CHEBI:34565,TRNAQ4,DecreaseAmount,1917,CHD2,18824049694992853,2,"{""ctd"": 2}"
CHEBI:33848,COA5,IncreaseAmount,18028,OSGEP,-28469654011513125,1,"{""ctd"": 1}"
CHEBI:33848,COA5,DecreaseAmount,18028,OSGEP,-24380014129539333,1,"{""ctd"": 1}"
CHEBI:3223,EFNA3,DecreaseAmount,1874,CFL1,33414682054628631,1,"{""ctd"": 1}"
CHEBI:3223,EFNA3,DecreaseAmount,10774,SFPQ,15849098813103188,1,"{""ctd"": 1}"
CHEBI:31638,MIR7-1,DecreaseAmount,4983,HMGB1,-25096059214509934,1,"{""ctd"": 1}"
CHEBI:31638,MIR7-1,IncreaseAmount,587,APEX1,16942044961952565,1,"{""reach"": 1}"
CHEBI:31638,MIR7-1,DecreaseAmount,10774,SFPQ,33514502846340415,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,IncreaseAmount,12810,XIST,-27191055870993411,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,DecreaseAmount,12810,XIST,6942847268931794,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,DecreaseAmount,26970,COX20,-23631426751912707,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,DecreaseAmount,6743,CAPRIN1,-25100733706214717,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,IncreaseAmount,1874,CFL1,-23495791772219390,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,IncreaseAmount,31350,CUEDC1,5506883778086228,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,IncreaseAmount,29931,GNL3,-33548692648548250,1,"{""ctd"": 1}"
CHEBI:32234,HNRNPA1P4,DecreaseAmount,10774,SFPQ,18235989349459869,1,"{""ctd"": 1}"
CHEBI:31941,ANIB2,IncreaseAmount,4661,GTF2IRD1,234770319446450,1,"{""ctd"": 1}"
CHEBI:31355,PPIHP1,IncreaseAmount,4983,HMGB1,-19157858340936523,2,"{""reach"": 2}"
CHEBI:30563,PARS2,IncreaseAmount,9847,RANBP1,1523105229186571,1,"{""ctd"": 1}"
CHEBI:30314,TASOR,IncreaseAmount,4931,HLA-A,-27897159445593832,1,"{""reach"": 1}"
CHEBI:28420,KXD1,IncreaseAmount,12810,XIST,-15614446309905354,2,"{""ctd"": 2}"
CHEBI:28088,LINC00923,DecreaseAmount,11151,SNRPA,-26271891089186391,1,"{""ctd"": 1}"
CHEBI:27902,ARL16,DecreaseAmount,4983,HMGB1,-4581241413933877,1,"{""reach"": 1}"
CHEBI:27902,ARL16,IncreaseAmount,587,APEX1,1400897177200210,2,"{""reach"": 1, ""ctd"": 1}"
CHEBI:27902,ARL16,IncreaseAmount,10316,RPL23,5120518863335564,1,"{""ctd"": 1}"
CHEBI:27568,C17orf58,DecreaseAmount,10762,SETMAR,1646173576667151,1,"{""ctd"": 1}"
CHEBI:27563,TMEM235,DecreaseAmount,10774,SFPQ,-12324529722220446,1,"{""ctd"": 1}"
CHEBI:27436,LINC00837,DecreaseAmount,9910,RBMX,-13375999717231026,1,"{""ctd"": 1}"
CHEBI:17823,BBLN,DecreaseAmount,4983,HMGB1,21219964109046238,2,"{""ctd"": 1, ""reach"": 1}"
CHEBI:17347,DDX23,IncreaseAmount,9847,RANBP1,-6804699326415521,1,"{""ctd"": 1}"
CHEBI:17296,RRM2B,IncreaseAmount,587,APEX1,-33996357183738594,2,"{""reach"": 1, ""ctd"": 1}"
CHEBI:17153,RUSC1,DecreaseAmount,9910,RBMX,-35839497759338175,1,"{""ctd"": 1}"
CHEBI:16643,SLMAP,IncreaseAmount,587,APEX1,12850891787776269,1,"{""ctd"": 1}"
CHEBI:16469,ACAP2,IncreaseAmount,23096,SLC29A3,22753053791113461,1,"{""ctd"": 1}"
CHEBI:16469,ACAP2,DecreaseAmount,23096,SLC29A3,-27281780220622416,1,"{""ctd"": 1}"
CHEBI:16827,CDC123,IncreaseAmount,4983,HMGB1,-32504860229294820,4,"{""reach"": 4}"
CHEBI:15864,RBCK1,DecreaseAmount,4983,HMGB1,-34984989981262434,3,"{""reach"": 3}"
CHEBI:15864,RBCK1,DecreaseAmount,4931,HLA-A,-32106144849041882,4,"{""reach"": 4}"
CHEBI:15354,OR4K16P,IncreaseAmount,4983,HMGB1,-15581082450867800,1,"{""reach"": 1}"
CHEBI:15354,OR4K16P,IncreaseAmount,587,APEX1,172381191668935,1,"{""ctd"": 1}"
CHEBI:6809,MAGEB2,DecreaseAmount,23096,SLC29A3,4414399742172026,1,"{""ctd"": 1}"
CHEBI:53001,LINC02141,IncreaseAmount,13109,ZNF43,29295261883031536,1,"{""ctd"": 1}"
CHEBI:50823,SUPT4H1P2,DecreaseAmount,19180,RNF44,36007286415433606,1,"{""ctd"": 1}"
CHEBI:50823,SUPT4H1P2,DecreaseAmount,29535,MTF2,18238908443354083,1,"{""ctd"": 1}"
CHEBI:50823,SUPT4H1P2,DecreaseAmount,29665,MALAT1,-18605166382457457,1,"{""ctd"": 1}"
CHEBI:50823,SUPT4H1P2,DecreaseAmount,10774,SFPQ,2283765572280296,2,"{""ctd"": 2}"
