source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
4096	GADD45B	IncreaseAmount	1044	BGN	460090538785984	1	"{""medscan"": 1}"
4170	GATA1	DecreaseAmount	10432	RPS6KA3	18446019050038755	1	"{""biopax"": 1}"
28441	GABPB2	DecreaseAmount	10432	RPS6KA3	17186035628134949	2	"{""biopax"": 2}"
5360	ID1	DecreaseAmount	10249	ROBO1	29122792333947798	2	"{""reach"": 2}"
4170	GATA1	DecreaseAmount	10249	ROBO1	-12424678949628949	1	"{""biopax"": 1}"
11283	SRC	DecreaseAmount	10249	ROBO1	8578590138591780	2	"{""reach"": 2}"
11283	SRC	IncreaseAmount	10249	ROBO1	-23423993346874656	3	"{""reach"": 3}"
20788	RHBDF2	DecreaseAmount	10068	RNF5	-2782090814036102	3	"{""reach"": 3}"
20788	RHBDF2	DecreaseAmount	10068	RNF5	-23268129291845341	1	"{""reach"": 1}"
28441	GABPB2	DecreaseAmount	10065	TRIM39	-31654231504974367	2	"{""biopax"": 2}"
6769	SMAD3	IncreaseAmount	6570	LGALS9	-21272452919060518	3	"{""reach"": 3}"
6769	SMAD3	DecreaseAmount	4709	GZMB	685769690826001	3	"{""reach"": 3}"
5344	ICAM1	IncreaseAmount	4709	GZMB	20002713913028129	1	"{""reach"": 1}"
1606	CCR5	DecreaseAmount	4709	GZMB	28088417268427919	1	"{""reach"": 1}"
14988	POFUT1	DecreaseAmount	4709	GZMB	33356727248140031	1	"{""reach"": 1}"
12362	TSC1	DecreaseAmount	4709	GZMB	-5941798171232935	3	"{""reach"": 3}"
1107	ZFP36L1	IncreaseAmount	4709	GZMB	4618658587068903	1	"{""reach"": 1}"
1764	CDH5	IncreaseAmount	12692	VIM	-21183516825880094	1	"{""reach"": 1}"
25282	NIBAN2	IncreaseAmount	11896	TNFAIP3	23953086057818432	1	"{""reach"": 1}"
6893	MAPT	IncreaseAmount	11138	SNCA	-25935204148873905	1	"{""reach"": 1}"
6893	MAPT	IncreaseAmount	11138	SNCA	-34459810270287260	1	"{""reach"": 1}"
7067	CIITA	IncreaseAmount	1137	BTN2A2	-22106448880533374	2	"{""medscan"": 2}"
6893	MAPT	IncreaseAmount	6990	MECP2	12065050000072546	1	"{""reach"": 1}"
4272	GIT1	IncreaseAmount	6990	MECP2	2680853329934857	1	"{""reach"": 1}"
4096	GADD45B	IncreaseAmount	6990	MECP2	28687578806515509	1	"{""reach"": 1}"
4096	GADD45B	IncreaseAmount	6990	MECP2	-19753799618777927	1	"{""reach"": 1}"
13870	NUDT21	IncreaseAmount	6990	MECP2	29973320567853010	1	"{""reach"": 1}"
9612	PTK2B	IncreaseAmount	4853	HDAC2	-12137117755544316	1	"{""reach"": 1}"
3584	FANCC	IncreaseAmount	4853	HDAC2	4110697750587397	1	"{""reach"": 1}"
31532	MIR145	DecreaseAmount	4853	HDAC2	33465114228656388	1	"{""reach"": 1}"
31532	MIR145	DecreaseAmount	4853	HDAC2	5275238170566378	4	"{""medscan"": 1, ""reach"": 3}"
24682	FLVCR1	DecreaseAmount	4853	HDAC2	2145926849805639	1	"{""reach"": 1}"
1099	BRAP	IncreaseAmount	4853	HDAC2	7349298305063802	1	"{""reach"": 1}"
6769	SMAD3	DecreaseAmount	9986	RFX5	-27868468017916999	1	"{""biopax"": 1}"
6893	MAPT	DecreaseAmount	6029	IL9	13016298121104011	1	"{""reach"": 1}"
5998	IL1RL1	DecreaseAmount	6029	IL9	22049731917615550	1	"{""reach"": 1}"
5998	IL1RL1	IncreaseAmount	6029	IL9	-17148777825563764	1	"{""reach"": 1}"
4170	GATA1	IncreaseAmount	6029	IL9	-21087114726652795	1	"{""reach"": 1}"
31532	MIR145	DecreaseAmount	6029	IL9	25268911321403728	2	"{""reach"": 2}"
28441	GABPB2	DecreaseAmount	12593	USF1	32320869939230743	1	"{""biopax"": 1}"
4170	GATA1	IncreaseAmount	1119	BST2	-24349771980038710	2	"{""medscan"": 1, ""trrust"": 1}"
2974	DNM2	DecreaseAmount	1119	BST2	-8298718399073156	1	"{""reach"": 1}"
25282	NIBAN2	DecreaseAmount	D025521		31831536705408218	1	"{""reach"": 1}"
7780	NFE2	DecreaseAmount	5057	TLX2	12719359713830916	1	"{""biopax"": 1}"
2527	CTSB	IncreaseAmount	4566	GRB2	28255372284919998	1	"{""reach"": 1}"
11283	SRC	DecreaseAmount	4566	GRB2	7035216714572707	1	"{""medscan"": 1}"
11283	SRC	IncreaseAmount	4566	GRB2	-22958806004999577	1	"{""reach"": 1}"
2440	CSH1	IncreaseAmount	11246	SPINT1	32247783731395417	2	"{""reach"": 2}"
25282	NIBAN2	DecreaseAmount	357	AIM2	32185132850260024	1	"{""reach"": 1}"
4170	GATA1	DecreaseAmount	23088	SLC10A7	-1229998238172768	1	"{""biopax"": 1}"
237	ADCY6	IncreaseAmount	9958	REN	-35183260553318031	1	"{""medscan"": 1}"
237	ADCY6	DecreaseAmount	9958	REN	29130106201722745	1	"{""medscan"": 1}"
