source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
6018	IL6	DecreaseAmount	11208	SP3	-8587696806547294	2	"{""medscan"": 1, ""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	4164	GAST	-23594522305216027	3	"{""reach"": 2, ""medscan"": 1}"	mediator	True	False
4164	GAST	IncreaseAmount	11208	SP3	15018730794808656	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	4164	GAST	31858042798840724	11	"{""reach"": 8, ""trrust"": 1, ""medscan"": 2}"	mediator	True	False
7010	MEN1	DecreaseAmount	3796	FOS	28259109367885241	1	"{""medscan"": 1}"	mediator	True	False
3796	FOS	IncreaseAmount	11208	SP3	-23689067557800207	1	"{""reach"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	3796	FOS	-34604179221809689	1	"{""reach"": 1}"	mediator	True	False
4010	FUS	DecreaseAmount	3796	FOS	4011463601804438	1	"{""reach"": 1}"	mediator	True	False
7010	MEN1	IncreaseAmount	3541	F3	-8286505102231061	1	"{""reach"": 1}"	mediator	True	False
3541	F3	IncreaseAmount	11208	SP3	-22371753701949620	1	"{""reach"": 1}"	mediator	False	True
3321	ELK1	DecreaseAmount	11208	SP3	34267499391860953	1	"{""biopax"": 1}"	mediator	False	True
2230	COPA	DecreaseAmount	3098	TOR1A	30422958459133739	4	"{""reach"": 4}"	mediator	True	False
3098	TOR1A	DecreaseAmount	11208	SP3	33421147418494293	5	"{""reach"": 5}"	mediator	False	True
8647	PCBP1	DecreaseAmount	30953	ZBTB10	29615129081464276	1	"{""biopax"": 1}"	mediator	True	False
30953	ZBTB10	IncreaseAmount	11208	SP3	-34502663249027257	1	"{""reach"": 1}"	mediator	False	True
30953	ZBTB10	IncreaseAmount	11208	SP3	946651224482254	2	"{""reach"": 2}"	mediator	False	True
30953	ZBTB10	DecreaseAmount	11208	SP3	14688681280309597	4	"{""medscan"": 1, ""reach"": 3}"	mediator	False	True
30953	ZBTB10	DecreaseAmount	11208	SP3	-16504935770311806	2	"{""reach"": 2}"	mediator	False	True
30953	ZBTB10	IncreaseAmount	11208	SP3	8886476018808514	2	"{""reach"": 2}"	mediator	False	True
12379	TSN	DecreaseAmount	2527	CTSB	-1194842121581207	1	"{""reach"": 1}"	mediator	True	False
2527	CTSB	IncreaseAmount	11208	SP3	23609284343588586	1	"{""reach"": 1}"	mediator	False	True
8647	PCBP1	DecreaseAmount	19090	EBF2	-26333245454320442	1	"{""biopax"": 1}"	mediator	True	False
19090	EBF2	DecreaseAmount	11208	SP3	-8319299356964321	1	"{""biopax"": 1}"	mediator	False	True
12379	TSN	IncreaseAmount	1833	CEBPA	-32485707250587871	1	"{""reach"": 1}"	mediator	True	False
1833	CEBPA	DecreaseAmount	11208	SP3	24617145754196687	1	"{""biopax"": 1}"	mediator	False	True
12379	TSN	DecreaseAmount	1833	CEBPA	10677776233750386	2	"{""reach"": 2}"	mediator	True	False
2750	DHX9	DecreaseAmount	1608	CCR7	-7362627102728525	1	"{""reach"": 1}"	mediator	True	False
1608	CCR7	IncreaseAmount	11208	SP3	-12383648893579511	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	11766	TGFB1	-11520729144361699	2	"{""reach"": 1, ""bel"": 1}"	mediator	True	False
11766	TGFB1	IncreaseAmount	11208	SP3	977510328430524	2	"{""medscan"": 1, ""reach"": 1}"	mediator	False	True
11205	SP1	IncreaseAmount	11208	SP3	-18285495994168002	1	"{""reach"": 1}"	mediator	False	True
11205	SP1	DecreaseAmount	11208	SP3	9804565850720471	11	"{""reach"": 6, ""biopax"": 2, ""medscan"": 3}"	mediator	False	True
11205	SP1	IncreaseAmount	11208	SP3	-25960052909262677	11	"{""reach"": 8, ""trrust"": 1, ""medscan"": 2}"	mediator	False	True
9884	RB1	DecreaseAmount	10781	TRA2B	5016132852783661	1	"{""biopax"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	6081	INS	-9713678306444966	1	"{""reach"": 1}"	mediator	True	False
6081	INS	DecreaseAmount	10781	TRA2B	-3251099553059640	1	"{""reach"": 1}"	mediator	False	True
6081	INS	IncreaseAmount	10781	TRA2B	-35241101935520481	1	"{""reach"": 1}"	mediator	False	True
12856	YY1	DecreaseAmount	10781	TRA2B	-7076931857897297	3	"{""biopax"": 3}"	mediator	False	True
7553	MYC	IncreaseAmount	2741	DDX18	4387977664936712	1	"{""biopax"": 1}"	mediator	False	True
7553	MYC	DecreaseAmount	2741	DDX18	33708540498226121	1	"{""biopax"": 1}"	mediator	False	True
7553	MYC	IncreaseAmount	2741	DDX18	26264482290283461	1	"{""reach"": 1}"	mediator	False	True
11998	TP53	IncreaseAmount	2741	DDX18	-18655581627026178	1	"{""reach"": 1}"	mediator	False	True
